Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Robert Gsellman,$6.6K,R,NYM,SP,MIA,14,14.25,7.50%,1.804,-300,0,9.0,-143,4.89,0.39,3,0.328,,0.105,10.65,6,0.339,,0.127,6.69,15,3.54,3.97,0.11,0.335,8.01,0.42,0.19,13.53,2.05
Lance McCullers,$11.4K,R,HOU,SP,@ LAA,2,4.00,10.00%,2.294,2900,-4,7.5,-118,3.87,-0.29,3,0.374,,0.153,13.26,6,0.331,,0.155,11.81,21,3.09,3.84,0.16,0.345,12.29,0.42,0.22,22.94,2.01
Dylan Covey,$4.5K,R,CHW,SP,@ BAL, , ,0.25%, ,-1400,5,9.0,189,3.63,0.04,3,0.278,,0.200,4.36,6,0.536,,0.305,3.68,4,5.96,8.12,0.20,0.450,3.91,0.37,0.33,8.85,1.97
Matt Garza,$6.4K,R,MIL,SP,@ PIT, , ,1.00%,12.410,-800,5,8.0,151,3.51,-0.05,3,0.371,,0.176,6.26,6,0.306,,0.133,8.57,21,4.25,5.13,0.19,0.328,7.80,0.37,0.20,12.41,1.94
Jordan Montgomery,$7.0K,L,NYY,SP,@ CHC,6,10.50,7.50%,1.781,100,-4,7.5,114,3.58,3.58,3,0.360,,0.143,21.60,6,0.311,,0.090,9.92,4,3.85,4.47,0.12,0.327,13.81,0.36,0.29,13.36,1.91
Odrisamer Despaigne,$4.4K,R,MIA,RP,@ NYM, , ,5.00%,1.636,-1100,-27,9.0,133,4.11,-0.39,6,0.404,,0.171,5.87,3,0.389,,0.230,6.00,17,5.57,5.87,0.12,0.399,5.91,0.32,0.26,8.18,1.86
Patrick Corbin,$5.2K,L,ARI,SP,@ COL, , ,0.25%, ,-800,3,11.5,123,5.37,-0.3,3,0.296,,0.150,11.63,6,0.373,,0.198,6.56,40,4.13,5.36,0.20,0.347,8.25,0.39,0.22,9.69,1.86
Rick Porcello,$11.0K,R,BOS,SP,@ MIN, , , , ,1800,0,9.0,-133,4.79,-0.19,8,0.292,,0.141,8.54,1,0.306,,0.169,8.40,40,3.41,4.28,0.14,0.294,8.52,0.35,0.31,20.51,1.86
Chase De Jong,$6.2K,R,SEA,SP,TEX, , ,2.00%,5.730,700,-6,8.5,-113,4.33,-0.01,4,0.305,,0.000,3.86,5,0.372,,0.231,5.40,3,6.66,9.05,0.17,0.342,4.72,0.38,0.41,11.46,1.85
Jesse Hahn,$7.6K,R,OAK,SP,DET,7,11.00,2.50%,5.636,-100,2,8.5,-122,4.42,0.16,5,0.382,,0.196,4.56,4,0.289,,0.060,6.15,14,4.45,5.25,0.16,0.341,5.27,0.45,0.22,14.09,1.85
Marco Estrada,$10.0K,R,TOR,SP,@ TBR,10,13.50, , ,1000,0,7.5,122,3.51,-0.16,5,0.252,,0.133,8.34,4,0.297,,0.170,9.11,38,3.88,4.57,0.14,0.272,8.68,0.30,0.31,16.87,1.69
Martin Perez,$6.7K,L,TEX,SP,@ SEA, , ,3.00%,3.663,400,-4,8.5,103,4.17,0.01,3,0.279,,0.108,7.59,6,0.344,,0.135,4.64,39,5.01,5.30,0.12,0.322,5.62,0.38,0.22,10.99,1.64
Josh Tomlin,$7.7K,R,CLE,SP,@ KCR, , , , ,500,-4,8.0,-105,3.95,0.01,4,0.308,,0.199,6.30,5,0.372,,0.219,6.75,37,3.81,5.33,0.21,0.344,6.55,0.41,0.27,12.35,1.6
