Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Jaime Garcia,$6.8K,L,NYY,SP,@ DET,15,14.40, , ,-400,-2,9.5,102,4.67,0.09,0,0.300,,0.147,9.34,9,0.341,,0.188,7.87,53,3.78,5.11,0.21,0.341,7.87,0.47,0.21,13.74,2.02
Michael Fulmer,$8.1K,R,DET,SP,NYY,13,14.20, , ,-500,2,9.5,-112,4.83,0.41,4,0.274,,0.097,7.20,5,0.282,,0.129,7.48,49,3.75,4.28,0.13,0.278,7.36,0.42,0.22,16.33,2.02
Robbie Ray,$12.5K,L,ARI,SP,@ NYM,3,3.20, , ,3300,-3,8.5,-136,4.56,-0.07,2,0.294,,0.128,13.00,7,0.334,,0.183,11.92,51,3.23,4.46,0.20,0.325,12.16,0.35,0.26,25.14,2.01
Martin Perez,$6.3K,L,TEX,SP,@ LAA, , ,5.00%,2.460,-200,-2,9.5,140,4.27,-0.25,1,0.274,,0.088,8.39,8,0.362,,0.162,4.60,57,4.79,5.32,0.14,0.352,5.02,0.38,0.23,12.3,1.95
Dallas Keuchel,$11.3K,L,HOU,SP,WAS,5,7.00,20.00%,1.022,2100,-1,8.0,-136,4.29,0.29,2,0.248,,0.096,9.28,7,0.335,,0.179,7.99,42,3.43,4.49,0.19,0.316,8.28,0.48,0.20,20.44,1.81
Luis Perdomo,$5.9K,R,SDP,SP,@ STL,8,12.20,12.50%,0.818,-400,-2,8.0,212,3.07,-0.25,3,0.366,,0.168,5.90,6,0.352,,0.154,8.20,57,3.90,5.37,0.22,0.357,7.43,0.47,0.19,10.22,1.73
Tom Koehler,$5.9K,R,TOR,SP,@ TBR, , , , ,400,-7,9.0,140,4.04,0.1,5,0.381,,0.225,8.09,4,0.338,,0.169,7.25,44,4.64,5.96,0.19,0.362,7.72,0.32,0.27,10.02,1.7
Salvatore Romano,$6.5K,R,CIN,SP,CHC, , ,5.00%,1.842,900,-9,9.5,157,4.11,0.02,5,0.322,,0.200,9.00,4,0.407,,0.258,6.85,9,4.64,5.53,0.14,0.360,8.04,0.33,0.29,9.21,1.42
Derek Holland,$5.2K,L,CHW,SP,MIN, , ,1.00%,7.100,-400,-1,9.5,166,4.03,-0.23,2,0.302,,0.097,6.75,7,0.391,,0.239,7.09,47,4.89,6.47,0.21,0.371,7.01,0.32,0.28,7.1,1.37
Chad Kuhl,$0.0,R,PIT,SP,LAD, , , , ,-7300,9,9.0,125,4.19,0.38,4,0.369,,0.188,7.30,5,0.301,,0.120,7.36,40,4.16,4.53,0.11,0.331,7.33,0.36,0.25,13.47,0
German Marquez,$0.0,R,COL,SP,@ KCR,13,14.20, , ,-7200,8,8.5,-106,4.2,-0.21,3,0.329,,0.145,8.54,6,0.353,,0.237,9.09,27,3.75,4.69,0.15,0.345,8.91,0.36,0.27,16.42,0
Jakob Junis,$0.0,R,KCR,SP,COL,7,10.20, , ,-6600,6,8.5,-104,4.3,-0.29,5,0.366,,0.226,6.39,4,0.400,,0.208,8.34,11,4.51,6.75,0.20,0.381,7.26,0.34,0.34,14.98,0
Hyun-Jin Ryu,$0.0,L,LAD,SP,@ PIT,8,12.20, , ,-8100,11,9.0,-135,4.81,0.12,1,0.397,,0.233,8.78,8,0.326,,0.197,9.29,20,3.62,5.07,0.21,0.334,9.23,0.35,0.26,17.41,0
