Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Wade Miley,$5.9K,L,BAL,SP,CLE, , ,5.00%,2.506,-1300,2,10.5,118,4.96,-0.08,1,0.290,,0.121,8.04,8,0.355,,0.179,7.94,44,4.01,5.31,0.21,0.348,7.95,0.39,0.23,12.53,2.12
Carlos Martinez,$13.5K,R,STL,SP,@ PHI,1,1.86, , ,3100,0,8.5,-135,4.55, ,4,0.329,,0.145,8.17,5,0.237,,0.074,9.79,43,3.39,4.01,0.14,0.278,9.07,0.46,0.20,28.49,2.11
Hyun-Jin Ryu,$7.1K,L,LAD,SP,NYM,3,4.14,42.50%,0.351,100,-4,8.5,-165,4.8,0.09,4,0.430,,0.272,8.47,5,0.340,,0.221,8.64,13,3.74,5.62,0.24,0.380,8.56,0.35,0.26,14.9,2.1
Ivan Nova,$7.4K,R,PIT,SP,@ MIL,11,12.14, , ,-1100,2,9.0,122,4.22,-0.17,3,0.343,,0.204,5.27,6,0.301,,0.164,7.71,45,3.63,4.66,0.17,0.315,6.90,0.44,0.23,15.46,2.09
Luis Severino,$12.3K,R,NYY,SP,LAA,2,2.71,37.50%,0.645,2500,0,9.0,-247,5.64,0.09,4,0.306,,0.151,9.23,5,0.313,,0.154,10.25,35,3.41,4.52,0.19,0.310,9.80,0.37,0.24,24.19,1.97
Daniel Norris,$7.6K,L,DET,SP,@ SEA, , ,10.00%,1.484,100,-4,9.5,122,4.45,-0.2,3,0.334,,0.188,11.88,6,0.375,,0.182,9.23,27,3.86,4.59,0.13,0.361,10.11,0.32,0.29,14.84,1.95
Jose Quintana,$8.3K,L,CHW,SP,@ MIN, , , , ,-100,-2,10.5,-112,5.34,0.16,2,0.285,,0.133,8.22,7,0.328,,0.184,8.89,46,3.73,4.47,0.15,0.318,8.74,0.35,0.27,15.83,1.91
Nik Turley,$4.3K,L,MIN,SP,CHW, , , , ,-1300,1,10.5,102,5.16,0.34,0,0.447,,0.250,9.00,9,0.453,,0.286,8.53,2,4.24,5.18,0.11,0.453,8.53,0.43,0.26,7.99,1.86
Antonio Senzatela,$6.5K,R,COL,SP,ARI, , , , ,300,-7,12.0,-130,6.35,0.42,4,0.336,,0.257,7.71,5,0.311,,0.161,7.75,13,4.01,5.63,0.22,0.322,7.73,0.42,0.26,11.07,1.7
Zachary Godley,$7.2K,R,ARI,SP,@ COL, , , , ,700,-10,12.0,120,5.65,0.08,3,0.372,,0.229,8.05,6,0.308,,0.140,7.54,35,3.55,4.95,0.22,0.329,7.71,0.50,0.19,11.87,1.65
